username,gender,label,prediction
SweetVanLoan,F,F,F
PossumOtroy,NB,NOT F,NOT F
Mr_He_Me_Him,M,NOT F,NOT F
dudleypj,M,NOT F,NOT F
_mpoe,NB,NOT F,NOT F
GreenCPA,M,NOT F,F
grooveplex,M,NOT F,NOT F
AN_Goldstein,F,F,NOT F
allyrosecoll,F,F,F
ShaughnessyEmmy,F,F,F
goth_theyfriend,NB,NOT F,NOT F
DN_Bryn,NB,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
hawklord2112,M,NOT F,NOT F
nextpivotpoint,F,F,F
_Auntie_Aimee,F,F,F
Candi,F,F,F
roeldobbe,M,NOT F,NOT F
loeyjopez07,M,NOT F,NOT F
TheObeeReardon,F,F,F
ForWyo,F,F,F
efboltz,F,F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
WispsOfLove,NB,NOT F,NOT F
Audiophilomilo,M,NOT F,NOT F
gojirama,F,F,NOT F
kim_alloway,NB,NOT F,NOT F
HeyDoryen,NB,NOT F,NOT F
Zenorobster,M,NOT F,NOT F
KrisEmilyMD,F,F,F
AlyssaGins,F,F,F
RaymondForbes,M,NOT F,NOT F
imamusaller,NB,NOT F,F
kitsisto,NB,NOT F,F
amberlynprince,F,F,F
shelvethebooks,NB,NOT F,NOT F
clubnobbie,M,NOT F,NOT F
jmugele,M,NOT F,NOT F
babybirkinbag,NB,NOT F,NOT F
HerArtSheLoves,F,F,NOT F
msmegmassey,F,F,F
meaganintx,F,F,F
AliceSkary,NB,NOT F,NOT F
_runfatgirlrun,F,F,NOT F
Anne_Kanopi,F,F,F
fleshloathe,NB,NOT F,NOT F
asg__creations,NB,NOT F,NOT F
AshleyThaoDam,NB,NOT F,NOT F
_mpoe,NB,NOT F,NOT F
zzzooeee,F,F,NOT F
JAMEE_NICOLEE,NB,NOT F,NOT F
alisonailea,NB,NOT F,NOT F
FamDoc_Forest,F,F,F
CindyPAndrew1,F,F,F
VS_Holmes,NB,NOT F,NOT F
newsmansimon,M,NOT F,F
ScritchfieldRD,F,F,F
jaimemere,F,F,NOT F
underscoretire,M,NOT F,NOT F
gsnedders,NB,NOT F,NOT F
bybencarrier,M,NOT F,NOT F
goldenthem,NB,NOT F,F
jamestallosi,M,NOT F,NOT F
EEADHorne,F,F,F
TheVersian,NB,NOT F,NOT F
MrJoeJenkins,M,NOT F,NOT F
kim_alloway,NB,NOT F,NOT F
TwitchWasHere,NB,NOT F,NOT F
AmmehMorton,NB,NOT F,F
_MistyGraves_,NB,NOT F,NOT F
cwalterswrite,M,NOT F,NOT F
vkatariya8,M,NOT F,NOT F
ladiesbewild,F,F,NOT F
ellenblunsdon,F,F,NOT F
marteki,F,F,F
Aliwaba,F,F,NOT F
tisaneg,M,NOT F,F
warofthesuburbs,M,NOT F,NOT F
andybelford,M,NOT F,NOT F
BilldeBlasio,M,NOT F,F
CherylRainfield,F,F,NOT F
kmishmael,F,F,F
shmuel,M,NOT F,F
tstockstein,F,F,F
fairytopialex,NB,NOT F,NOT F
Der_Pesse,M,NOT F,NOT F
JVTrev,NB,NOT F,NOT F
riccjohn,M,NOT F,NOT F
BryanLakatos,M,NOT F,NOT F
fierybelly,F,F,F
HESherman,M,NOT F,NOT F
bybencarrier,M,NOT F,F
msmegmassey,F,F,F
leilazadeh,F,F,F
nagnagnag,M,NOT F,NOT F
KateLechler,F,F,NOT F
startupjedi,M,NOT F,NOT F
HESherman,M,NOT F,NOT F
EPantano,M,NOT F,F
kat_cahill,F,F,NOT F
kercoby,NB,NOT F,NOT F
kiran_oliver,NB,NOT F,NOT F
TimLumpkins,M,NOT F,NOT F
amberlynprince,F,F,F
pastordj,M,NOT F,NOT F
KrisEmilyMD,F,F,F
SunshineChasing,F,F,NOT F
ScritchfieldRD,F,F,F
zzzooeee,F,F,F
gsnedders,NB,NOT F,NOT F
kiran_oliver,NB,NOT F,NOT F
PDMurphy01810,M,NOT F,NOT F
yukonmike80,M,NOT F,NOT F
RHicks,F,F,F
samleehartsock,F,F,NOT F
Jen_Ingham,F,F,F
alightningrod,NB,NOT F,NOT F
maxmasure,NB,NOT F,F
HistoryMuppet,M,NOT F,NOT F
TheAtomicMommy,F,F,F
ladiesbewild,F,F,NOT F
darcy,M,NOT F,NOT F
TerriMLeBlanc,F,F,F
tisaneg,M,NOT F,F
TheJasonGreene,M,NOT F,NOT F
CommsGeekJamie,F,F,F
Audiophilomilo,M,NOT F,NOT F
SarahSloane,F,F,NOT F
RiderOfBrohon,NB,NOT F,NOT F
desikitteh,NB,NOT F,NOT F
Ravelyn,F,F,NOT F
WritNelson,M,NOT F,NOT F
KotaLee11,NB,NOT F,NOT F
sjw_LauraKinney,NB,NOT F,NOT F
LauraJDouds,NB,NOT F,NOT F
anuomni,NB,NOT F,NOT F
Archainis,M,NOT F,NOT F
MsMandyJ,F,F,F
cybershaz,F,F,F
MWSchollenberg,M,NOT F,NOT F
marcscheff,M,NOT F,NOT F
ShantaDotCa,F,F,NOT F
sorenwork,NB,NOT F,NOT F
austen_writes_,NB,NOT F,NOT F
itswalela,NB,NOT F,F
obeykaedra,NB,NOT F,NOT F
_awwsmm,M,NOT F,NOT F
SunshineChasing,F,F,NOT F
lizfromsela,F,F,NOT F
TheObeeReardon,F,F,F
jamsternazzy,NB,NOT F,NOT F
CurtisCChen,M,NOT F,F
magdajoyce,F,F,F
marteki,F,F,F
AtomicFirebird,NB,NOT F,F
obeykaedra,NB,NOT F,NOT F
leilazadeh,F,F,NOT F
James_C_Mccloy,M,NOT F,NOT F
brendajos,F,F,NOT F
nylah_reviews,F,F,F
nicycle,F,F,NOT F
josueisbaby,NB,NOT F,NOT F
HistoryMuppet,M,NOT F,NOT F
loeyjopez07,M,NOT F,F
ryanlpainter,M,NOT F,F
enbylu,NB,NOT F,NOT F
RiderOfBrohon,NB,NOT F,NOT F
zachhynes,M,NOT F,NOT F
Swell09,F,F,NOT F
startupjedi,M,NOT F,F
axhawk,M,NOT F,F
Candi,F,F,F
zzzooeee,F,F,F
slayerscommathe,NB,NOT F,NOT F
AndiDealsPoker,F,F,NOT F
angraleigh,F,F,F
TheWallner,F,F,NOT F
catrocketship,NB,NOT F,NOT F
nevadawolfe,M,NOT F,NOT F
daydreamacnh,NB,NOT F,NOT F
darkskintrudeau,NB,NOT F,NOT F
BigggRusss,M,NOT F,F
carr_8,F,F,F
hiddeninabook,F,F,F
RobKendt,M,NOT F,NOT F
Curufea,M,NOT F,NOT F
gaballinger,F,F,NOT F
MeeraCK,F,F,F
slayerscommathe,NB,NOT F,NOT F
makmakdaddy,F,F,F
SweetVanLoan,F,F,NOT F
Curufea,M,NOT F,NOT F
Dr_Ronx,NB,NOT F,NOT F
d0tdotter,NB,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
lizfromsela,F,F,F
dogbitebaby,NB,NOT F,NOT F
EpicGlitterYay,NB,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
GinaViolaPeake,F,F,F
blanketperson,M,NOT F,F
AndreasAdHoc,NB,NOT F,NOT F
TwitchWasHere,NB,NOT F,NOT F
carriefox,F,F,F
cybershaz,F,F,NOT F
LELIAHSADE,NB,NOT F,NOT F
Candi,F,F,F
PonderEducation,M,NOT F,NOT F
trechriron,M,NOT F,NOT F
belchetron,M,NOT F,F
goldenthem,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
angraleigh,F,F,F
NadkarniNamrata,F,F,NOT F
mr_shiny,M,NOT F,NOT F
cpa12k,NB,NOT F,NOT F
sekisetsu,NB,NOT F,NOT F
khal_essie,F,F,NOT F
Kmlaffs,F,F,F
tstockstein,F,F,F
Scuffsta,NB,NOT F,NOT F
__livvv_,F,F,NOT F
TonyChatman,M,NOT F,NOT F
namesescapeme,F,F,NOT F
marcscheff,M,NOT F,NOT F
dudleypj,M,NOT F,NOT F
emilyfleuriot,F,F,F
MC_of_A,M,NOT F,NOT F
magdajoyce,F,F,F
DuaneAnders,M,NOT F,NOT F
kevinspenst,M,NOT F,F
leahtova,NB,NOT F,NOT F
stevie__mx,NB,NOT F,NOT F
efboltz,F,F,NOT F
Scuffsta,NB,NOT F,NOT F
efboltz,F,F,NOT F
joy_hoffman,F,F,F
jensinkler,F,F,NOT F
spookygirl,F,F,F
Archainis,M,NOT F,NOT F
ShantaDotCa,F,F,F
gothfagg0t,M,NOT F,NOT F
Echo_Heo,NB,NOT F,NOT F
poemsboutpoetry,M,NOT F,NOT F
acbowen,M,NOT F,F
JAMEE_NICOLEE,NB,NOT F,NOT F
SamDurbin1,F,F,F
robertemilem,M,NOT F,NOT F
leilazadeh,F,F,F
oddin85,M,NOT F,NOT F
SpenserStarke,M,NOT F,NOT F
KateLechler,F,F,NOT F
RLynneHarris,F,F,F
PVeritySuarez,F,F,F
Casually_Jay,M,NOT F,NOT F
MC_of_A,M,NOT F,NOT F
JasonCMarvin,M,NOT F,NOT F
AlexHarrowSFF,NB,NOT F,NOT F
Zenorobster,M,NOT F,NOT F
chrisgwilliams,M,NOT F,NOT F
daydreamacnh,NB,NOT F,NOT F
NifMuhammad,M,NOT F,NOT F
teachingmissk,F,F,NOT F
allyrosecoll,F,F,F
TawnyRoseCase,NB,NOT F,NOT F
MeeraCK,F,F,F
jhinthony,M,NOT F,NOT F
inspirasian51,NB,NOT F,F
JaimeLidgard,NB,NOT F,NOT F
robiliciousnz,M,NOT F,NOT F
KateLechler,F,F,NOT F
CurtisCChen,M,NOT F,F
JohannesEvans,M,NOT F,NOT F
charliehersh,NB,NOT F,NOT F
TheObeeReardon,F,F,NOT F
stevie__mx,NB,NOT F,NOT F
dan_foreman_EC,M,NOT F,NOT F
dodgethistweet,M,NOT F,NOT F
shamarbeverly,M,NOT F,NOT F
SParSuperStar,F,F,F
nylah_reviews,F,F,F
roeldobbe,M,NOT F,F
DuaneAnders,M,NOT F,NOT F
brenda_slomka,F,F,F
kitsisto,NB,NOT F,NOT F
everestpipkin,NB,NOT F,NOT F
AJbigbadWolff,F,F,NOT F
Calcifer_S,NB,NOT F,NOT F
kevinspenst,M,NOT F,NOT F
Nancy_RS_Parson,F,F,NOT F
zannalyons,F,F,F
sekisetsu,NB,NOT F,NOT F
AimiHamraie,NB,NOT F,NOT F
Casually_Jay,M,NOT F,NOT F
annaecook,F,F,NOT F
WritNelson,M,NOT F,NOT F
RobKendt,M,NOT F,NOT F
jetharrington,F,F,NOT F
crewmanalex,NB,NOT F,NOT F
wyrdgaest,M,NOT F,F
RobKendt,M,NOT F,NOT F
pattonsanders_q,M,NOT F,NOT F
llimcole,F,F,F
shesthefirst,F,F,F
kvetchingguru,M,NOT F,NOT F
DomDiFurio,M,NOT F,NOT F
KevinIrvineChi,M,NOT F,F
gsnedders,NB,NOT F,NOT F
magdajoyce,F,F,F
helllpapii,NB,NOT F,NOT F
Candi,F,F,F
Debbieterras,F,F,F
prmorphine,M,NOT F,NOT F
ScritchfieldRD,F,F,F
mjgiarlo,M,NOT F,NOT F
luxxe_ember,NB,NOT F,NOT F
BenSandfelder,M,NOT F,NOT F
shengxiaoyu,F,F,F
alightningrod,NB,NOT F,NOT F
Spatial_Punk,NB,NOT F,NOT F
jmugele,M,NOT F,NOT F
showardtweets,F,F,NOT F
EPantano,M,NOT F,F
RiaOtero,F,F,NOT F
austen_writes_,NB,NOT F,NOT F
ladiesbewild,F,F,NOT F
the_jasper_jane,NB,NOT F,NOT F
jonosapien,M,NOT F,NOT F
Archainis,M,NOT F,NOT F
SParSuperStar,F,F,NOT F
JoEatsFood,NB,NOT F,NOT F
Stacyc55,F,F,F
alightningrod,NB,NOT F,F
RoaringHometown,M,NOT F,NOT F
Dr_Ronx,NB,NOT F,NOT F
wilko_lauren,NB,NOT F,F
cluelessthembo,NB,NOT F,NOT F
Ravelyn,F,F,F
BeckyAnnison,F,F,NOT F
carr_8,F,F,F
jaimemere,F,F,NOT F
TawnyRoseCase,NB,NOT F,NOT F
Spatial_Punk,NB,NOT F,NOT F
dan_h72,M,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
suffolkvicar,M,NOT F,NOT F
okiewhaler,M,NOT F,F
OhHeyDJ,M,NOT F,NOT F
BlueRoseNZ,F,F,NOT F
loeyjopez07,M,NOT F,F
paymentsexpert,M,NOT F,F
namesescapeme,F,F,NOT F
ShaughnessyEmmy,F,F,F
M_A_Ormerod,M,NOT F,NOT F
mawillcockson,NB,NOT F,NOT F
zannalyons,F,F,F
M_A_Ormerod,M,NOT F,F
Kmlaffs,F,F,F
asg__creations,NB,NOT F,NOT F
debdef,F,F,F
gemmacaf,F,F,NOT F
zachhynes,M,NOT F,F
enemyoftrust,NB,NOT F,NOT F
graciedactyl,F,F,F
kurtistowne,NB,NOT F,NOT F
docpalindrome,M,NOT F,NOT F
__livvv_,F,F,F
wyrdgaest,M,NOT F,NOT F
charliehersh,NB,NOT F,NOT F
IanCrookshank,M,NOT F,F
Dr_Ronx,NB,NOT F,NOT F
ladiesbewild,F,F,NOT F
ShaughnessyEmmy,F,F,F
neonmoonmilk,NB,NOT F,NOT F
clubnobbie,M,NOT F,NOT F
Merc_Wolfmoor,NB,NOT F,NOT F
fleshloathe,NB,NOT F,NOT F
RLynneHarris,F,F,F
abbsnocon,F,F,F
hesterchill,NB,NOT F,F
dodgethistweet,M,NOT F,NOT F
JoEatsFood,NB,NOT F,NOT F
Ironjotun,F,F,NOT F
TheWallner,F,F,NOT F
zachhynes,M,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
thelizzypearl,F,F,NOT F
anders_d_k,M,NOT F,NOT F
JennaMagnuski,F,F,NOT F
anders_d_k,M,NOT F,NOT F
PDMurphy01810,M,NOT F,NOT F
thelizzypearl,F,F,NOT F
StormyBuckets,NB,NOT F,NOT F
pastordj,M,NOT F,NOT F
PeterJKuo,M,NOT F,NOT F
leilazadeh,F,F,NOT F
nextpivotpoint,F,F,F
prmorphine,M,NOT F,NOT F
wyrdgaest,M,NOT F,NOT F
kim_alloway,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
debdef,F,F,NOT F
Ravelyn,F,F,NOT F
HistoryNed,M,NOT F,NOT F
GinaViolaPeake,F,F,NOT F
DeNovo_Fatima,F,F,F
maxmasure,NB,NOT F,F
newsmansimon,M,NOT F,NOT F
MsMandyJ,F,F,F
PeterJKuo,M,NOT F,F
BroussardRhonda,F,F,F
nickytonline,M,NOT F,NOT F
smolnswole,NB,NOT F,NOT F
TisforTMI,F,F,NOT F
AN_Goldstein,F,F,NOT F
sallyrose1214,F,F,F
alisonailea,NB,NOT F,F
sr_brownwriter,NB,NOT F,NOT F
DeNovo_Fatima,F,F,F
amacduffking,F,F,NOT F
tstockstein,F,F,F
akeisha09,F,F,F
mcnees,M,NOT F,NOT F
gsnedders,NB,NOT F,NOT F
VioletFireBee,NB,NOT F,NOT F
FamDoc_Forest,F,F,F
spookygirl,F,F,F
LanceBass,M,NOT F,NOT F
JamieSuchomel,F,F,F
simpleaslight,NB,NOT F,NOT F
asg__creations,NB,NOT F,NOT F
chrisgwilliams,M,NOT F,NOT F
debdef,F,F,NOT F
LeslieJoy1,F,F,NOT F
anuomni,NB,NOT F,NOT F
jguard_24,M,NOT F,NOT F
cluelessthembo,NB,NOT F,NOT F
zachhynes,M,NOT F,NOT F
partlycara,NB,NOT F,NOT F
AmmehMorton,NB,NOT F,NOT F
BroussardRhonda,F,F,NOT F
KevinIrvineChi,M,NOT F,NOT F
emilyfleuriot,F,F,F
PaulKawika,M,NOT F,NOT F
chic0junit,M,NOT F,F
JaimeLidgard,NB,NOT F,NOT F
TheTattooedProf,M,NOT F,NOT F
_Auntie_Aimee,F,F,NOT F
gordonjdruby,M,NOT F,F
BeverlyYanuaria,F,F,F
anuomni,NB,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
MrJoeJenkins,M,NOT F,F
smuttychums,NB,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
suzannemrivera,F,F,F
TimLumpkins,M,NOT F,NOT F
husslington,M,NOT F,F
rob_kabobb,M,NOT F,F
wee_bairn,M,NOT F,NOT F
AimiHamraie,NB,NOT F,NOT F
marcscheff,M,NOT F,NOT F
MrJoeJenkins,M,NOT F,NOT F
TheBlackFemVeg,NB,NOT F,NOT F
Maybe_Ketamine,F,F,NOT F
NifMuhammad,M,NOT F,NOT F
MsMandyJ,F,F,NOT F
wyrdgaest,M,NOT F,F
Beforehand,NB,NOT F,NOT F
Stacyc55,F,F,NOT F
DeNovo_Fatima,F,F,F
iGregoryJohnson,M,NOT F,NOT F
zzzooeee,F,F,NOT F
Maybe_Ketamine,F,F,NOT F
TheJasonGreene,M,NOT F,F
juniperinlatin,NB,NOT F,NOT F
teachingmissk,F,F,F
ShesHerOwnCEO,F,F,F
goldenthem,NB,NOT F,NOT F
ShantaDotCa,F,F,F
LELIAHSADE,NB,NOT F,NOT F
graciedactyl,F,F,NOT F
__livvv_,F,F,F
traviszinnel,M,NOT F,F
jmugele,M,NOT F,F
jessicaeburke,F,F,NOT F
scotryder,M,NOT F,F
crewmanalex,NB,NOT F,NOT F
OhHeyDJ,M,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
EliPresidente,M,NOT F,NOT F
pattonsanders_q,M,NOT F,NOT F
NadkarniNamrata,F,F,F
goth_theyfriend,NB,NOT F,NOT F
NifMuhammad,M,NOT F,NOT F
teachingmissk,F,F,NOT F
calvincamps,NB,NOT F,NOT F
ClariceDAiello,F,F,F
centralscot,M,NOT F,NOT F
DanaeWriting,NB,NOT F,NOT F
stephrwhite11,F,F,F
briantschu,M,NOT F,NOT F
gantpants,M,NOT F,NOT F
KateEMontgomery,F,F,NOT F
gauravsabnis,M,NOT F,NOT F
lilamayhiggins,F,F,F
TrinityTheTuck,NB,NOT F,NOT F
emilyfleuriot,F,F,F
Nylons,F,F,NOT F
smolnswole,NB,NOT F,NOT F
lilamayhiggins,F,F,F
EdConsult01581,F,F,F
tisaneg,M,NOT F,NOT F
poemsboutpoetry,M,NOT F,NOT F
coreyevanmusic,M,NOT F,NOT F
wilko_lauren,NB,NOT F,F
__livvv_,F,F,NOT F
sjw_LauraKinney,NB,NOT F,NOT F
cyanbloomm,NB,NOT F,NOT F
lbdehertogh,F,F,F
butchspoonie,NB,NOT F,NOT F
HESherman,M,NOT F,F
zachhynes,M,NOT F,NOT F
everestpipkin,NB,NOT F,NOT F
leftside,M,NOT F,NOT F
allyrosecoll,F,F,F
SilverlionPrime,M,NOT F,NOT F
IncredibleHulko,F,F,F
BlakeleyJenn,F,F,F
nightfury326,NB,NOT F,NOT F
cpa12k,NB,NOT F,F
hld4ransom,F,F,F
Zenorobster,M,NOT F,NOT F
marcscheff,M,NOT F,NOT F
BryanLakatos,M,NOT F,NOT F
JuliusGoat,M,NOT F,NOT F
TheAtomicMommy,F,F,F
jonnysun,M,NOT F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
ladiesbewild,F,F,F
Stacyc55,F,F,NOT F
Candi,F,F,F
smuttychums,NB,NOT F,NOT F
KateEMontgomery,F,F,NOT F
zephariouself,NB,NOT F,NOT F
KateLechler,F,F,NOT F
alisonailea,NB,NOT F,NOT F
KimberlyGrommes,F,F,F
Nancy_RS_Parson,F,F,NOT F
justjerdi,F,F,NOT F
ogflavorsstan,NB,NOT F,NOT F
shmuel,M,NOT F,F
andybelford,M,NOT F,NOT F
makemarks77,M,NOT F,F
RachEttinger,F,F,F
DonnaSteff,F,F,F
stephrwhite11,F,F,NOT F
ShantaDotCa,F,F,NOT F
KimberlyGrommes,F,F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
anthonybgay1,NB,NOT F,NOT F
theshenners,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
carriefox,F,F,F
TheMudlily,F,F,F
lalonsocorona,NB,NOT F,NOT F
darcy,M,NOT F,NOT F
stevie__mx,NB,NOT F,NOT F
darkskintrudeau,NB,NOT F,NOT F
