username,gender,label,prediction
gordonjdruby,M,NOT F,NOT F
JamilaMHammami,NB,NOT F,NOT F
SidewaysSiren,NB,NOT F,NOT F
TheObeeReardon,F,F,NOT F
ClariceDAiello,F,F,NOT F
allyrosecoll,F,F,F
EPantano,M,NOT F,NOT F
AKapilashrami,F,F,NOT F
BenSandfelder,M,NOT F,NOT F
DanitheEngineer,F,F,NOT F
HESherman,M,NOT F,F
anthonybgay1,NB,NOT F,NOT F
StringBassMotiv,M,NOT F,NOT F
angraleigh,F,F,NOT F
shengxiaoyu,F,F,NOT F
SweetVanLoan,F,F,NOT F
PossumOtroy,NB,NOT F,NOT F
Mr_He_Me_Him,M,NOT F,NOT F
dudleypj,M,NOT F,NOT F
_mpoe,NB,NOT F,NOT F
GreenCPA,M,NOT F,F
grooveplex,M,NOT F,NOT F
AN_Goldstein,F,F,NOT F
allyrosecoll,F,F,NOT F
ShaughnessyEmmy,F,F,F
goth_theyfriend,NB,NOT F,NOT F
DN_Bryn,NB,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
hawklord2112,M,NOT F,NOT F
nextpivotpoint,F,F,NOT F
_Auntie_Aimee,F,F,F
Candi,F,F,NOT F
roeldobbe,M,NOT F,NOT F
loeyjopez07,M,NOT F,NOT F
TheObeeReardon,F,F,NOT F
ForWyo,F,F,NOT F
efboltz,F,F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
WispsOfLove,NB,NOT F,F
Audiophilomilo,M,NOT F,NOT F
gojirama,F,F,NOT F
kim_alloway,NB,NOT F,NOT F
HeyDoryen,NB,NOT F,NOT F
Zenorobster,M,NOT F,NOT F
KrisEmilyMD,F,F,NOT F
AlyssaGins,F,F,NOT F
RaymondForbes,M,NOT F,NOT F
imamusaller,NB,NOT F,NOT F
kitsisto,NB,NOT F,NOT F
amberlynprince,F,F,NOT F
shelvethebooks,NB,NOT F,F
clubnobbie,M,NOT F,NOT F
jmugele,M,NOT F,NOT F
babybirkinbag,NB,NOT F,NOT F
HerArtSheLoves,F,F,NOT F
msmegmassey,F,F,F
meaganintx,F,F,F
AliceSkary,NB,NOT F,NOT F
_runfatgirlrun,F,F,F
Anne_Kanopi,F,F,NOT F
fleshloathe,NB,NOT F,NOT F
asg__creations,NB,NOT F,NOT F
AshleyThaoDam,NB,NOT F,NOT F
_mpoe,NB,NOT F,NOT F
zzzooeee,F,F,NOT F
JAMEE_NICOLEE,NB,NOT F,F
alisonailea,NB,NOT F,NOT F
FamDoc_Forest,F,F,NOT F
CindyPAndrew1,F,F,NOT F
VS_Holmes,NB,NOT F,NOT F
newsmansimon,M,NOT F,NOT F
ScritchfieldRD,F,F,NOT F
jaimemere,F,F,NOT F
underscoretire,M,NOT F,NOT F
gsnedders,NB,NOT F,F
bybencarrier,M,NOT F,F
goldenthem,NB,NOT F,NOT F
jamestallosi,M,NOT F,NOT F
EEADHorne,F,F,F
TheVersian,NB,NOT F,NOT F
MrJoeJenkins,M,NOT F,NOT F
kim_alloway,NB,NOT F,NOT F
TwitchWasHere,NB,NOT F,NOT F
AmmehMorton,NB,NOT F,NOT F
_MistyGraves_,NB,NOT F,NOT F
cwalterswrite,M,NOT F,NOT F
vkatariya8,M,NOT F,F
ladiesbewild,F,F,NOT F
ellenblunsdon,F,F,NOT F
marteki,F,F,F
Aliwaba,F,F,NOT F
tisaneg,M,NOT F,NOT F
warofthesuburbs,M,NOT F,F
andybelford,M,NOT F,NOT F
BilldeBlasio,M,NOT F,NOT F
CherylRainfield,F,F,F
kmishmael,F,F,F
shmuel,M,NOT F,NOT F
tstockstein,F,F,F
fairytopialex,NB,NOT F,NOT F
Der_Pesse,M,NOT F,NOT F
JVTrev,NB,NOT F,NOT F
riccjohn,M,NOT F,NOT F
BryanLakatos,M,NOT F,NOT F
fierybelly,F,F,NOT F
HESherman,M,NOT F,NOT F
bybencarrier,M,NOT F,F
msmegmassey,F,F,NOT F
leilazadeh,F,F,NOT F
nagnagnag,M,NOT F,NOT F
KateLechler,F,F,NOT F
startupjedi,M,NOT F,F
HESherman,M,NOT F,NOT F
EPantano,M,NOT F,F
kat_cahill,F,F,NOT F
kercoby,NB,NOT F,NOT F
kiran_oliver,NB,NOT F,NOT F
TimLumpkins,M,NOT F,F
amberlynprince,F,F,NOT F
pastordj,M,NOT F,NOT F
KrisEmilyMD,F,F,NOT F
SunshineChasing,F,F,NOT F
ScritchfieldRD,F,F,NOT F
zzzooeee,F,F,F
gsnedders,NB,NOT F,F
kiran_oliver,NB,NOT F,NOT F
PDMurphy01810,M,NOT F,F
yukonmike80,M,NOT F,NOT F
RHicks,F,F,NOT F
samleehartsock,F,F,F
Jen_Ingham,F,F,NOT F
alightningrod,NB,NOT F,NOT F
maxmasure,NB,NOT F,F
HistoryMuppet,M,NOT F,NOT F
TheAtomicMommy,F,F,NOT F
ladiesbewild,F,F,NOT F
darcy,M,NOT F,NOT F
TerriMLeBlanc,F,F,F
tisaneg,M,NOT F,NOT F
TheJasonGreene,M,NOT F,NOT F
CommsGeekJamie,F,F,NOT F
Audiophilomilo,M,NOT F,NOT F
SarahSloane,F,F,NOT F
RiderOfBrohon,NB,NOT F,F
desikitteh,NB,NOT F,NOT F
Ravelyn,F,F,NOT F
WritNelson,M,NOT F,NOT F
KotaLee11,NB,NOT F,F
sjw_LauraKinney,NB,NOT F,F
LauraJDouds,NB,NOT F,F
anuomni,NB,NOT F,F
Archainis,M,NOT F,NOT F
MsMandyJ,F,F,NOT F
cybershaz,F,F,NOT F
MWSchollenberg,M,NOT F,F
marcscheff,M,NOT F,NOT F
ShantaDotCa,F,F,NOT F
sorenwork,NB,NOT F,NOT F
austen_writes_,NB,NOT F,NOT F
itswalela,NB,NOT F,NOT F
obeykaedra,NB,NOT F,NOT F
_awwsmm,M,NOT F,NOT F
SunshineChasing,F,F,F
lizfromsela,F,F,NOT F
TheObeeReardon,F,F,F
jamsternazzy,NB,NOT F,NOT F
CurtisCChen,M,NOT F,F
magdajoyce,F,F,NOT F
marteki,F,F,F
AtomicFirebird,NB,NOT F,NOT F
obeykaedra,NB,NOT F,NOT F
leilazadeh,F,F,NOT F
James_C_Mccloy,M,NOT F,NOT F
brendajos,F,F,F
nylah_reviews,F,F,NOT F
nicycle,F,F,NOT F
josueisbaby,NB,NOT F,NOT F
HistoryMuppet,M,NOT F,NOT F
loeyjopez07,M,NOT F,F
ryanlpainter,M,NOT F,NOT F
enbylu,NB,NOT F,F
RiderOfBrohon,NB,NOT F,NOT F
zachhynes,M,NOT F,NOT F
Swell09,F,F,NOT F
startupjedi,M,NOT F,F
axhawk,M,NOT F,F
Candi,F,F,NOT F
zzzooeee,F,F,NOT F
slayerscommathe,NB,NOT F,NOT F
AndiDealsPoker,F,F,NOT F
angraleigh,F,F,NOT F
TheWallner,F,F,NOT F
catrocketship,NB,NOT F,F
nevadawolfe,M,NOT F,NOT F
daydreamacnh,NB,NOT F,NOT F
darkskintrudeau,NB,NOT F,NOT F
BigggRusss,M,NOT F,F
carr_8,F,F,NOT F
hiddeninabook,F,F,F
RobKendt,M,NOT F,F
Curufea,M,NOT F,F
gaballinger,F,F,NOT F
MeeraCK,F,F,NOT F
slayerscommathe,NB,NOT F,NOT F
makmakdaddy,F,F,NOT F
SweetVanLoan,F,F,NOT F
Curufea,M,NOT F,NOT F
Dr_Ronx,NB,NOT F,NOT F
d0tdotter,NB,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
lizfromsela,F,F,F
dogbitebaby,NB,NOT F,NOT F
EpicGlitterYay,NB,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
GinaViolaPeake,F,F,NOT F
blanketperson,M,NOT F,F
AndreasAdHoc,NB,NOT F,NOT F
TwitchWasHere,NB,NOT F,NOT F
carriefox,F,F,NOT F
cybershaz,F,F,NOT F
LELIAHSADE,NB,NOT F,NOT F
Candi,F,F,F
PonderEducation,M,NOT F,NOT F
trechriron,M,NOT F,NOT F
belchetron,M,NOT F,NOT F
goldenthem,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
angraleigh,F,F,F
NadkarniNamrata,F,F,NOT F
mr_shiny,M,NOT F,NOT F
cpa12k,NB,NOT F,F
sekisetsu,NB,NOT F,NOT F
khal_essie,F,F,F
Kmlaffs,F,F,NOT F
tstockstein,F,F,F
Scuffsta,NB,NOT F,F
__livvv_,F,F,NOT F
TonyChatman,M,NOT F,NOT F
namesescapeme,F,F,NOT F
marcscheff,M,NOT F,NOT F
dudleypj,M,NOT F,NOT F
emilyfleuriot,F,F,NOT F
MC_of_A,M,NOT F,NOT F
magdajoyce,F,F,F
DuaneAnders,M,NOT F,F
kevinspenst,M,NOT F,NOT F
leahtova,NB,NOT F,NOT F
stevie__mx,NB,NOT F,F
efboltz,F,F,NOT F
Scuffsta,NB,NOT F,F
efboltz,F,F,NOT F
joy_hoffman,F,F,NOT F
jensinkler,F,F,NOT F
spookygirl,F,F,NOT F
Archainis,M,NOT F,NOT F
ShantaDotCa,F,F,NOT F
gothfagg0t,M,NOT F,NOT F
Echo_Heo,NB,NOT F,NOT F
poemsboutpoetry,M,NOT F,F
acbowen,M,NOT F,F
JAMEE_NICOLEE,NB,NOT F,NOT F
SamDurbin1,F,F,NOT F
robertemilem,M,NOT F,F
leilazadeh,F,F,NOT F
oddin85,M,NOT F,F
SpenserStarke,M,NOT F,NOT F
KateLechler,F,F,NOT F
RLynneHarris,F,F,F
PVeritySuarez,F,F,NOT F
Casually_Jay,M,NOT F,NOT F
MC_of_A,M,NOT F,NOT F
JasonCMarvin,M,NOT F,NOT F
AlexHarrowSFF,NB,NOT F,NOT F
Zenorobster,M,NOT F,F
chrisgwilliams,M,NOT F,F
daydreamacnh,NB,NOT F,NOT F
NifMuhammad,M,NOT F,NOT F
teachingmissk,F,F,NOT F
allyrosecoll,F,F,NOT F
TawnyRoseCase,NB,NOT F,NOT F
MeeraCK,F,F,NOT F
jhinthony,M,NOT F,NOT F
inspirasian51,NB,NOT F,NOT F
JaimeLidgard,NB,NOT F,NOT F
robiliciousnz,M,NOT F,F
KateLechler,F,F,F
CurtisCChen,M,NOT F,NOT F
JohannesEvans,M,NOT F,NOT F
charliehersh,NB,NOT F,NOT F
TheObeeReardon,F,F,F
stevie__mx,NB,NOT F,NOT F
dan_foreman_EC,M,NOT F,NOT F
dodgethistweet,M,NOT F,F
shamarbeverly,M,NOT F,NOT F
SParSuperStar,F,F,NOT F
nylah_reviews,F,F,NOT F
roeldobbe,M,NOT F,F
DuaneAnders,M,NOT F,F
brenda_slomka,F,F,NOT F
kitsisto,NB,NOT F,NOT F
everestpipkin,NB,NOT F,F
AJbigbadWolff,F,F,NOT F
Calcifer_S,NB,NOT F,NOT F
kevinspenst,M,NOT F,F
Nancy_RS_Parson,F,F,NOT F
zannalyons,F,F,NOT F
sekisetsu,NB,NOT F,NOT F
AimiHamraie,NB,NOT F,F
Casually_Jay,M,NOT F,F
annaecook,F,F,NOT F
WritNelson,M,NOT F,F
RobKendt,M,NOT F,F
jetharrington,F,F,NOT F
crewmanalex,NB,NOT F,F
wyrdgaest,M,NOT F,NOT F
RobKendt,M,NOT F,NOT F
pattonsanders_q,M,NOT F,NOT F
llimcole,F,F,NOT F
shesthefirst,F,F,NOT F
kvetchingguru,M,NOT F,NOT F
DomDiFurio,M,NOT F,NOT F
KevinIrvineChi,M,NOT F,F
gsnedders,NB,NOT F,NOT F
magdajoyce,F,F,NOT F
helllpapii,NB,NOT F,NOT F
Candi,F,F,NOT F
Debbieterras,F,F,F
prmorphine,M,NOT F,NOT F
ScritchfieldRD,F,F,F
mjgiarlo,M,NOT F,NOT F
luxxe_ember,NB,NOT F,NOT F
BenSandfelder,M,NOT F,NOT F
shengxiaoyu,F,F,NOT F
alightningrod,NB,NOT F,NOT F
Spatial_Punk,NB,NOT F,NOT F
jmugele,M,NOT F,NOT F
showardtweets,F,F,NOT F
EPantano,M,NOT F,F
RiaOtero,F,F,F
austen_writes_,NB,NOT F,F
ladiesbewild,F,F,NOT F
the_jasper_jane,NB,NOT F,F
jonosapien,M,NOT F,NOT F
Archainis,M,NOT F,F
SParSuperStar,F,F,F
JoEatsFood,NB,NOT F,NOT F
Stacyc55,F,F,NOT F
alightningrod,NB,NOT F,NOT F
RoaringHometown,M,NOT F,NOT F
Dr_Ronx,NB,NOT F,NOT F
wilko_lauren,NB,NOT F,NOT F
cluelessthembo,NB,NOT F,NOT F
Ravelyn,F,F,NOT F
BeckyAnnison,F,F,NOT F
carr_8,F,F,NOT F
jaimemere,F,F,NOT F
TawnyRoseCase,NB,NOT F,F
Spatial_Punk,NB,NOT F,NOT F
dan_h72,M,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
suffolkvicar,M,NOT F,NOT F
okiewhaler,M,NOT F,NOT F
OhHeyDJ,M,NOT F,NOT F
BlueRoseNZ,F,F,NOT F
loeyjopez07,M,NOT F,NOT F
paymentsexpert,M,NOT F,NOT F
namesescapeme,F,F,NOT F
ShaughnessyEmmy,F,F,NOT F
M_A_Ormerod,M,NOT F,F
mawillcockson,NB,NOT F,NOT F
zannalyons,F,F,NOT F
M_A_Ormerod,M,NOT F,F
Kmlaffs,F,F,NOT F
asg__creations,NB,NOT F,NOT F
debdef,F,F,F
gemmacaf,F,F,NOT F
zachhynes,M,NOT F,NOT F
enemyoftrust,NB,NOT F,NOT F
graciedactyl,F,F,NOT F
kurtistowne,NB,NOT F,NOT F
docpalindrome,M,NOT F,NOT F
__livvv_,F,F,NOT F
wyrdgaest,M,NOT F,NOT F
charliehersh,NB,NOT F,NOT F
IanCrookshank,M,NOT F,F
Dr_Ronx,NB,NOT F,NOT F
ladiesbewild,F,F,NOT F
ShaughnessyEmmy,F,F,NOT F
neonmoonmilk,NB,NOT F,NOT F
clubnobbie,M,NOT F,F
Merc_Wolfmoor,NB,NOT F,NOT F
fleshloathe,NB,NOT F,NOT F
RLynneHarris,F,F,NOT F
abbsnocon,F,F,F
hesterchill,NB,NOT F,F
dodgethistweet,M,NOT F,NOT F
JoEatsFood,NB,NOT F,F
Ironjotun,F,F,NOT F
TheWallner,F,F,NOT F
zachhynes,M,NOT F,F
FredTJoseph,M,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
thelizzypearl,F,F,NOT F
anders_d_k,M,NOT F,F
JennaMagnuski,F,F,F
anders_d_k,M,NOT F,NOT F
PDMurphy01810,M,NOT F,F
thelizzypearl,F,F,NOT F
StormyBuckets,NB,NOT F,F
pastordj,M,NOT F,NOT F
PeterJKuo,M,NOT F,NOT F
leilazadeh,F,F,F
nextpivotpoint,F,F,NOT F
prmorphine,M,NOT F,F
wyrdgaest,M,NOT F,F
kim_alloway,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
debdef,F,F,NOT F
Ravelyn,F,F,NOT F
HistoryNed,M,NOT F,F
GinaViolaPeake,F,F,NOT F
DeNovo_Fatima,F,F,NOT F
maxmasure,NB,NOT F,F
newsmansimon,M,NOT F,F
MsMandyJ,F,F,NOT F
PeterJKuo,M,NOT F,NOT F
BroussardRhonda,F,F,F
nickytonline,M,NOT F,F
smolnswole,NB,NOT F,NOT F
TisforTMI,F,F,F
AN_Goldstein,F,F,F
sallyrose1214,F,F,NOT F
alisonailea,NB,NOT F,NOT F
sr_brownwriter,NB,NOT F,NOT F
DeNovo_Fatima,F,F,NOT F
amacduffking,F,F,NOT F
tstockstein,F,F,F
akeisha09,F,F,NOT F
mcnees,M,NOT F,F
gsnedders,NB,NOT F,NOT F
VioletFireBee,NB,NOT F,NOT F
FamDoc_Forest,F,F,NOT F
spookygirl,F,F,NOT F
LanceBass,M,NOT F,NOT F
JamieSuchomel,F,F,NOT F
simpleaslight,NB,NOT F,NOT F
asg__creations,NB,NOT F,NOT F
chrisgwilliams,M,NOT F,NOT F
debdef,F,F,NOT F
LeslieJoy1,F,F,F
anuomni,NB,NOT F,NOT F
jguard_24,M,NOT F,NOT F
cluelessthembo,NB,NOT F,NOT F
zachhynes,M,NOT F,NOT F
partlycara,NB,NOT F,NOT F
AmmehMorton,NB,NOT F,NOT F
BroussardRhonda,F,F,F
KevinIrvineChi,M,NOT F,NOT F
emilyfleuriot,F,F,NOT F
PaulKawika,M,NOT F,F
chic0junit,M,NOT F,F
JaimeLidgard,NB,NOT F,F
TheTattooedProf,M,NOT F,F
_Auntie_Aimee,F,F,NOT F
gordonjdruby,M,NOT F,NOT F
BeverlyYanuaria,F,F,NOT F
anuomni,NB,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
MrJoeJenkins,M,NOT F,NOT F
smuttychums,NB,NOT F,NOT F
FredTJoseph,M,NOT F,F
suzannemrivera,F,F,NOT F
TimLumpkins,M,NOT F,F
husslington,M,NOT F,NOT F
rob_kabobb,M,NOT F,NOT F
wee_bairn,M,NOT F,NOT F
AimiHamraie,NB,NOT F,F
marcscheff,M,NOT F,NOT F
MrJoeJenkins,M,NOT F,NOT F
TheBlackFemVeg,NB,NOT F,NOT F
Maybe_Ketamine,F,F,NOT F
NifMuhammad,M,NOT F,NOT F
MsMandyJ,F,F,NOT F
wyrdgaest,M,NOT F,F
Beforehand,NB,NOT F,NOT F
Stacyc55,F,F,NOT F
DeNovo_Fatima,F,F,NOT F
iGregoryJohnson,M,NOT F,NOT F
zzzooeee,F,F,NOT F
Maybe_Ketamine,F,F,NOT F
TheJasonGreene,M,NOT F,NOT F
juniperinlatin,NB,NOT F,F
teachingmissk,F,F,NOT F
ShesHerOwnCEO,F,F,NOT F
goldenthem,NB,NOT F,NOT F
ShantaDotCa,F,F,NOT F
LELIAHSADE,NB,NOT F,NOT F
graciedactyl,F,F,F
__livvv_,F,F,NOT F
traviszinnel,M,NOT F,NOT F
jmugele,M,NOT F,F
jessicaeburke,F,F,NOT F
scotryder,M,NOT F,F
crewmanalex,NB,NOT F,NOT F
OhHeyDJ,M,NOT F,NOT F
FredTJoseph,M,NOT F,NOT F
EliPresidente,M,NOT F,F
pattonsanders_q,M,NOT F,NOT F
NadkarniNamrata,F,F,NOT F
goth_theyfriend,NB,NOT F,NOT F
NifMuhammad,M,NOT F,NOT F
teachingmissk,F,F,F
calvincamps,NB,NOT F,NOT F
ClariceDAiello,F,F,NOT F
centralscot,M,NOT F,NOT F
DanaeWriting,NB,NOT F,NOT F
stephrwhite11,F,F,NOT F
briantschu,M,NOT F,F
gantpants,M,NOT F,NOT F
KateEMontgomery,F,F,NOT F
gauravsabnis,M,NOT F,F
lilamayhiggins,F,F,F
TrinityTheTuck,NB,NOT F,NOT F
emilyfleuriot,F,F,F
Nylons,F,F,NOT F
smolnswole,NB,NOT F,NOT F
lilamayhiggins,F,F,NOT F
EdConsult01581,F,F,NOT F
tisaneg,M,NOT F,NOT F
poemsboutpoetry,M,NOT F,NOT F
coreyevanmusic,M,NOT F,NOT F
wilko_lauren,NB,NOT F,NOT F
__livvv_,F,F,F
sjw_LauraKinney,NB,NOT F,NOT F
cyanbloomm,NB,NOT F,NOT F
lbdehertogh,F,F,NOT F
butchspoonie,NB,NOT F,F
HESherman,M,NOT F,F
zachhynes,M,NOT F,NOT F
everestpipkin,NB,NOT F,NOT F
leftside,M,NOT F,F
allyrosecoll,F,F,NOT F
SilverlionPrime,M,NOT F,NOT F
IncredibleHulko,F,F,NOT F
BlakeleyJenn,F,F,NOT F
nightfury326,NB,NOT F,NOT F
cpa12k,NB,NOT F,NOT F
hld4ransom,F,F,NOT F
Zenorobster,M,NOT F,F
marcscheff,M,NOT F,NOT F
BryanLakatos,M,NOT F,F
JuliusGoat,M,NOT F,F
TheAtomicMommy,F,F,NOT F
jonnysun,M,NOT F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
ladiesbewild,F,F,F
Stacyc55,F,F,NOT F
Candi,F,F,NOT F
smuttychums,NB,NOT F,NOT F
KateEMontgomery,F,F,F
zephariouself,NB,NOT F,NOT F
KateLechler,F,F,NOT F
alisonailea,NB,NOT F,F
KimberlyGrommes,F,F,F
Nancy_RS_Parson,F,F,NOT F
justjerdi,F,F,NOT F
ogflavorsstan,NB,NOT F,NOT F
shmuel,M,NOT F,NOT F
andybelford,M,NOT F,F
makemarks77,M,NOT F,NOT F
RachEttinger,F,F,F
DonnaSteff,F,F,NOT F
stephrwhite11,F,F,F
ShantaDotCa,F,F,NOT F
KimberlyGrommes,F,F,NOT F
BlindMikah_Kez,NB,NOT F,F
anthonybgay1,NB,NOT F,NOT F
theshenners,NB,NOT F,F
smarmyliberal,F,F,NOT F
carriefox,F,F,NOT F
TheMudlily,F,F,F
lalonsocorona,NB,NOT F,NOT F
darcy,M,NOT F,NOT F
stevie__mx,NB,NOT F,NOT F
darkskintrudeau,NB,NOT F,NOT F
